"user_id","average_useful","total_useful","extreme_ratings","extreme_ratings_ratio","average_word_count","fans","average_stars","elite","review_count","compliments"
"b'hO3dFkECBoNzEgAUabMI2Q'",4,4,1,1,122,0,1,0,1,2
"b'hO9BzcXcX5F3wkCA4wphUA'",0.857142857142857,6,3,0.428571428571429,121.285714285714,0,3.58,0,12,3
"b'hO9v2bDxYFgiVyTJxOTBCw'",2,2,1,1,25,0,4.79,0,19,2
"b'hOl9SHA1ADs1YCSR7f5GXg'",0,0,1,1,42,0,4.67,0,11,0
"b'hP3g__elFxzIhojsMBpD5A'",0,0,2,1,116.5,0,2.33,0,2,0
"b'hPN7I97-1T6p0L5rU2pVpw'",0,0,1,1,105,0,1,0,1,0
"b'hPQoLbjCdbOD9O1s0c5Evw'",5,15,1,0.333333333333333,32.6666666666667,2,4.11,0,18,3
"b'hPQp5xMj7i6K1t-vsy3hmg'",1,4,3,0.75,65.25,0,3.6,0,5,2
"b'hPRxHxhgK3UxEcU-sMr3Fw'",0,0,1,1,129,0,1,0,1,0
"b'hPX0crftOvw2HUSO71gUjA'",0,0,0,0,26,7,2.88,1,61,33
"b'hPYMPRadkbH5AoxMCnnIKQ'",2,2,0,0,92,0,2,0,1,0
"b'hPamh_P7wxlChXFoV1CLuw'",0.285714285714286,2,6,0.857142857142857,140,0,3.43,0,7,0
"b'hPreQedUaaULcChrYveZKg'",0.166666666666667,1,6,1,139.5,0,5,0,6,1
"b'hQEHqYR962pi1ZD9o0Bp_A'",1.5,15,5,0.5,101.6,0,3.64,0,14,0
"b'hQHWCvtoQbHNp0goc6hPFA'",0.928571428571429,13,7,0.5,190.714285714286,1,4.17,1,48,9
"b'hQLwYe7OzjdgMiGSCoYbiQ'",0,0,1,1,91,0,1,0,1,0
"b'hQMDna_BlsnSKdrnMu062A'",0,0,0,0,217,1,2.89,0,32,0
"b'hQc19sq3Pgj1IE1lYwHrKw'",0,0,0,0,259,0,2,0,1,0
"b'hQgWwIjEbn47nN2BIr_LyA'",2.7625,442,57,0.35625,161.3,28,3.88,1,248,232
"b'hRWYO7jcmFDCWDrfPyG0kA'",3.625,29,3,0.375,136.25,3,4,0,11,25
"b'hRkR3_53u4Ni6Uw5wG5Npg'",1,1,1,1,46,0,1,0,1,0
"b'hRy0aHyMcDaBJXXAZYog1A'",0,0,0,0,103,0,2,0,5,0
"b'hRzfnT1bJ28yDxuqZZBgmA'",0,0,0,0,195,0,3,0,1,0
"b'hS0yvhR05KTJ0RtRwPs6Ow'",0,0,1,0.333333333333333,56,0,3.43,0,7,2
"b'hS5NVR6aMgvJAKwP9QdwDA'",4,4,1,1,65,0,1,0,1,0
"b'hSO20M9DO0YgQaTQiWUynQ'",1.09756097560976,45,8,0.195121951219512,145.731707317073,0,4,0,47,3
"b'hSU4AJqEqbyfqy3WfqgAiw'",1,1,0,0,87,0,4,0,1,0
"b'hShYuE6AOJrECtwyklWlwA'",0,0,1,1,146,0,1,0,1,0
"b'hSlvT7hUAG9tjUwSbC4oNw'",0,0,1,1,119,0,2.5,0,2,0
"b'hSq_ADfefgXk5ljGRT4pNA'",0,0,1,1,44,0,5,0,1,0
"b'hSvIJs0gteM19iDe5pCxtw'",0,0,1,1,46,0,3.27,0,15,0
"b'hSxArGHdXkzU5nMB2gt8lQ'",0,0,1,1,43,0,3,0,2,1
"b'hT2DvNvavpEyfI1hUUn3ew'",0,0,0,0,97,0,4,0,1,0
"b'hT2tO5UMxv_XRBkE3C6Cgg'",0,0,1,1,92,1,4.37,0,68,13
"b'hT4TQzhduawooCVep8nHeg'",0.333333333333333,1,3,1,120,1,4.8,0,24,2
"b'hT5Y-RnKhJj8Cuiv74WOtg'",0.5,1,1,0.5,34.5,0,4,0,3,0
"b'hT7efhWE9IIu2ih05YRJ9g'",0.5,5,7,0.7,69.9,0,4.14,0,11,0
"b'hTMR_5k_ydFeaq8U9nduFw'",0,0,1,1,27,0,5,0,1,0
"b'hTQ8yaXZghFEhiHI5NL-6g'",1.33333333333333,28,19,0.904761904761905,101.857142857143,0,2.47,0,30,3
"b'hTYF12Hmdg43w0qTEaNP1Q'",1,1,1,1,135,0,1,0,1,0
"b'hTamvAysSLziudbhmUsH8A'",0,0,1,0.5,50,1,4.43,0,7,4
"b'hTkUVSM_4P0VGm9l8Detew'",0.4,2,4,0.8,80.4,0,4.6,0,5,0
"b'hTsLsZfkfcoBPrbPxuodig'",3,3,1,1,179,3,4.83,0,29,1
"b'hUI2MyrFl7sJzSnmyzPwkA'",3,3,1,1,150,0,1,0,1,0
"b'hULfcFtlmW2Z6VG6KhvcrQ'",0,0,0,0,138,0,2,0,1,0
"b'hUbXGH4lzzwh3mrtmHMnaw'",2.70588235294118,46,12,0.705882352941177,111.058823529412,1,4.09,0,22,13
"b'hUlu197K-6NwlC8oLHVLyw'",0,0,1,0.5,128,0,3.38,0,8,0
"b'hVGk2tdz-XT4aPqL6uzFTQ'",0,0,0,0,17,0,2.5,0,1,0
"b'hVJWF7MSi7n4U7vijMNnaQ'",1,1,1,1,505,0,1,0,1,0
"b'hVRwMMQOs9PpC0fzB8WjKg'",1.75,14,7,0.875,170.75,1,3.13,0,8,1
"b'hVw2AFgZmjmQfZzenVk9wA'",0.5,1,0,0,104.5,2,3.2,0,40,3
"b'hVy1IQjLp-pWRq6scc_k9g'",0,0,1,1,68,0,3.6,0,5,0
"b'hWAgaif7ItLyMlVeK3dKrQ'",0.5,1,1,0.5,259,0,4.5,0,2,0
"b'hWBy_GQn4LMkcwAwjW0vvQ'",1,1,1,1,56,0,1,0,1,0
"b'hWIcYSI-pHtDabpCiSIaJA'",0,0,0,0,191,0,2,0,1,0
"b'hWfpMle3tw2QOwCkdC4png'",0,0,1,1,42,0,5,0,4,0
"b'hX0cLHGIpF3ybvo4raSunw'",1,1,1,1,72,0,5,0,2,0
"b'hXIoS1UkN7D-40-ILUgBFA'",0,0,2,0.5,55.5,0,4.4,0,5,0
"b'hXPDD0q-k56ph-Y-kPy5pw'",0,0,1,1,75,0,5,0,1,0
"b'hXQ8A98K6hivav4rW8Qgtw'",1,1,0,0,117,0,3,0,1,2
"b'hXfyNff-F8Id7wOrA_kNAQ'",2,4,2,1,59,1,4,0,38,11
"b'hXlLLWHc6o-tcLVIt-kJZA'",0.571428571428571,4,3,0.428571428571429,72.8571428571429,0,4.43,0,7,0
"b'hY0ZAIG0XXS8bcWlLam6lg'",1,1,0,0,136,0,4,0,2,3
"b'hYKjLtHo-TfbvY8GE0bIuQ'",1,1,1,1,203,0,4.2,0,15,1
"b'hYp1GOpZGLmm4zzoXBoM-w'",0.5,2,4,1,85.5,0,3.18,0,11,1
"b'hYw6L2aOg8ggOU4TsaprJw'",0.464285714285714,13,9,0.321428571428571,124.5,0,3.15,0,33,9
"b'hZ-lNk4TKVO_SC_ZZnuuGA'",0,0,1,0.5,136,0,2,0,2,0
"b'hZ4UCH9CSfsyF55_BKKkmA'",0,0,1,1,50,0,5,0,5,0
"b'hZLauXFTHEVg1wuU3OLGqg'",0.5,1,2,1,29.5,0,3.67,0,2,2
"b'hZYAQ2zknnXm9lI0LhnEgg'",2.16666666666667,13,3,0.5,106.833333333333,1,3.71,0,7,2
"b'hZbjUG-44WmghFBhMmDHBg'",0,0,2,1,78,0,5,0,3,0
"b'hZk62E5o_7o5BUrv58dJNQ'",1.33333333333333,4,1,0.333333333333333,37,0,3.75,0,4,0
"b'hZm9ZObeIm4kRzAJDsqlIA'",2,2,1,1,31,0,1,0,1,0
"b'hZonA78Yw8ThDFOgc7v4WA'",0,0,3,1,184,0,5,0,3,0
"b'hZqLSL9c6k2aBhkDwLihoA'",0,0,1,1,125,0,5,0,1,0
"b'h_46r5XSfMSid1sG0TzjSQ'",1,1,1,1,106,0,1,0,2,0
"b'h_FqdzQXTcvJQ4YCnelnzg'",0,0,0,0,85.5,0,3.5,0,2,0
"b'h_Ut2vusOl-UjyC_neQXqA'",0,0,1,1,283,1,3,0,2,0
"b'h_khTUPvhxFXYCpAUacl5A'",0,0,0,0,481,0,4,0,1,0
"b'haQemYuj7aaOXLNm8tuIeg'",0,0,2,1,56.5,0,4.67,0,3,0
"b'haT4v0egXk_bVjhCDLxtLQ'",0.6,3,5,1,153.2,0,3.88,0,8,0
"b'haUfVB9OkC3xXL-Ney4E4A'",0,0,1,1,19,0,5,0,2,0
"b'hanMYcpuFozZ0scr3fwUFg'",0,0,0,0,257,0,2,0,2,0
"b'hbPdOEQEPblzEOMT-1kJYQ'",0,0,1,1,31,0,1,0,1,0
"b'hbWBskJtu4Ye1xHeeWULQA'",0,0,1,1,27,0,5,0,1,0
"b'hbhPSc9f3yWbYrf4KmbOjA'",0,0,1,1,95,0,3.22,0,6,0
"b'hbhWzrN2HUvOCVPvaWRGRw'",2,2,1,1,189,0,1,0,1,0
"b'hbqszkoiTGlgkEQpoI192w'",0,0,1,1,52,0,1,0,1,0
"b'hbzb7p3F6qFaGkOSdxEvgw'",0.5,1,2,1,31.5,0,5,0,2,0
"b'hcEg3OTB5TuehzlKpEauaQ'",2,2,1,1,72,0,5,0,3,0
"b'hcW4ZcEYREfSYOcSdbQtWQ'",0,0,2,1,40,0,5,0,2,0
"b'hcZ22j4RtZtDakW3HXbYug'",6,6,1,1,116,0,1,0,1,0
"b'hd1pJ9PDz6CmllzDn2Y6Ig'",2,2,1,1,174,1,2.83,0,6,1
"b'hdAgYcqJg8zQrvJLm6Cq8Q'",0,0,1,1,16,0,4.9,0,10,1
"b'hdB2NOdHUlHuOAvddZ2bOw'",1.33333333333333,4,3,1,67,0,3.67,0,3,1
"b'hdEMjtJzGoq80eHb2UZkjQ'",0,0,0,0,57,0,4,0,1,1
"b'hdFsovtYV2yzx9c6amxTNQ'",0.333333333333333,1,2,0.666666666666667,42.3333333333333,2,4.23,0,112,14
"b'hdNFVlgy5ZWqNpqp7jszZA'",1,1,1,1,27,0,1,0,1,0
"b'hdXi3CakAhD8Caj9sOIuwA'",0,0,0,0,184,0,2.5,0,2,0
"b'hduWxjRO9xSiNNm7Il9B4g'",2,2,1,1,124,0,1,0,1,0
"b'heA0Li-DZkabOBOFj8u90g'",0,0,0,0,12,0,4,0,1,0
"b'heD_spPHxp8PCy9qNxb5vQ'",0,0,0,0,148,0,2,0,1,0
"b'heDtqZc-SFtKnlLKCSbbvA'",1.25,5,4,1,74.5,0,4.33,0,11,2
"b'healnCmrRnH3EGN4O0djaw'",0,0,1,1,152,0,1,0,1,0
"b'hesjLcdVGmHORVouIq8rgw'",1,1,1,1,77,0,1,0,1,0
"b'hewiakJyJfT20lpGQ-MJmw'",0,0,1,1,140,0,1,0,1,0
"b'hf8YigOUumHte4hGL67CCA'",0,0,0,0,87,0,3.5,0,2,4
"b'hf9vWmyBoKqjL1PnJ77IJA'",1,8,5,0.625,146.625,0,2.11,0,8,0
"b'hfSqZ1b6FkjtCgoe11kRSw'",1,1,1,1,60,0,5,0,3,0
"b'hfTxjdrwCHsTu5z534V53Q'",0,0,1,1,13,0,5,0,2,0
"b'hfZg5zViE1FnTZGnsYPgGQ'",4,4,1,1,276,0,1,0,1,1
"b'hf__Y3fYDWyri7YiNTDziw'",9,9,1,1,564,0,1,0,1,0
"b'hfd-4AebYqAiGhjo7CrOGA'",2,2,1,1,300,5,4.77,1,52,23
"b'hfhz9OErscXju2zhXCU9Gg'",1,1,1,1,67,0,5,0,2,0
"b'hfjRBZGxgXr00hL-D3LRUQ'",6,6,1,1,56,0,2.33,0,3,0
"b'hfk_aPcLyLJl9aDrzTStvQ'",0.363636363636364,4,4,0.363636363636364,133.090909090909,0,3.31,0,13,2
"b'hfoIiAO7fK6j211YpKdu6w'",0,0,1,1,20,0,4.09,0,11,0
"b'hfu64kgzsAPCsN-AEkRB0w'",2,2,0,0,94,12,3.53,1,174,211
"b'hg5uJq9M6unzyrZpygw58g'",0.25,1,2,0.5,50.5,0,2.57,0,7,0
"b'hg7aV9-SJWGbUZV8J0wdpQ'",1,2,2,1,28.5,0,4.39,0,28,8
"b'hgDaJlPFr9eyZgNFBVOxcA'",2,2,1,1,96,0,1,0,1,0
"b'hgJKFkpoukgNqdidU2inyQ'",0,0,1,1,93,0,3,0,2,0
"b'hgSw5PkUOaCb5j8-yN7yFA'",1.5,9,3,0.5,224,0,3.83,0,40,2
"b'hgqo01ASXC_IOb0VhvzDwA'",1,3,1,0.333333333333333,84,0,4,0,7,1
"b'hgs32frUGQq7Y6PSDzxckA'",0,0,1,1,182,0,1,0,2,0
"b'hgtHVQG9v1uBc6bL7Iluhg'",1,8,5,0.625,93.875,0,4.38,0,15,0
"b'hguOg2ekMC3weqgaMVhfcQ'",0,0,0,0,252,0,2,0,1,0
"b'hgupuvBVzHRFRQT6UrRz5Q'",0,0,2,1,19.5,0,5,0,2,0
"b'hgwmTDylSTYHeChc57QDVQ'",0,0,1,1,196,0,4,0,4,0
"b'hh2dsq04X7_osUYkH5jRmQ'",0,0,1,1,151,0,3,0,2,0
"b'hh7QBO41EGH_HwIFdMvjCg'",1,2,1,0.5,82,0,4.67,0,3,0
"b'hhMjMZ4-gmPZFvBH6L6SBg'",0,0,1,1,349,0,1,0,3,0
"b'hhVKOB7wdSAGjU4G1F1MGA'",6,6,1,1,12,0,1,0,2,1
"b'hhVvRevoWcEwl3dOI1KK-g'",1,1,1,1,72,0,4.33,0,3,0
"b'hhdBdWMOJb8P0r30gUknqA'",0.5,1,1,0.5,30.5,0,1.5,0,2,0
"b'hhkK9lz3ptuh6t103kOQlg'",0.666666666666667,2,3,1,80,0,5,0,4,1
"b'hhwus-YqLdAHbsR1eSOM2g'",1,3,3,1,104,4,3.91,1,131,58
"b'hi2LOneBHcK1m9g8RyB3Pg'",1,3,2,0.666666666666667,281,0,2.89,0,9,1
"b'hiAXFB1isTJO2J4TuJ5twA'",0,0,0,0,15,0,3,0,2,0
"b'hiaD2zOtzabNiYSOefppNA'",0,0,1,0.2,95.2,0,4.11,0,9,2
"b'hihNuqYNKDwAwHeGNURE_g'",1,1,1,1,148,3,4.27,1,71,30
"b'hijMSix9CQvQOEZ6TfpAxw'",1,2,1,0.5,197.5,0,3.5,0,2,0
"b'hiko3nlpahQsBEdT1ugfMg'",0,0,1,0.5,38,0,4.67,0,3,1
"b'hitmLeKxAuA2ewM5vkdfdw'",0.666666666666667,2,3,1,98.3333333333333,0,2,0,3,0
"b'hjDHmxJyNxaiXCQSq8mOOQ'",0,0,1,1,73,0,5,0,1,0
"b'hjTH_ETD4dAeTvt80DpDKA'",0,0,1,1,137,0,1,0,1,0
"b'hjhHKl2b02DS6ssWYz_zkg'",1,2,0,0,105.5,3,3.33,0,369,58
"b'hjoP4EORJ7RPki5YayA6vA'",1,1,1,1,72,0,2.6,0,5,0
"b'hjzh0K3_P71BzSmqjdIp7g'",0,0,1,1,117,0,1,0,1,0
"b'hkEZuLmqGaEEx6sD3rMIbQ'",0,0,1,1,38,0,5,0,2,1
"b'hkmIErXv3sk4vWli967zdg'",0,0,1,1,18,0,5,0,2,0
"b'hkqAjtGLjbbJIEc2S6J7Qg'",0,0,0,0,68,0,4,0,1,0
"b'hkx2-aVAS8moW-O8KjqTVQ'",0,0,0,0,46,0,3,0,5,2
"b'hl5_3aWcNxJGGXxMnCL7SA'",1,1,1,1,163,0,1,0,1,0
"b'hldLmQ4DlefJ25ZGtL6Wpw'",4,4,1,1,73,0,1,0,1,0
"b'hldMdtDJgr1W2kdzGEZxzA'",0,0,1,1,30,0,1,0,1,0
"b'hljygU-cnN18bu5SCKIetw'",2,2,1,1,800,0,2.5,0,2,0
"b'hlv5XXKcKSb3n2OLPLes8A'",0,0,2,1,79.5,1,4.8,0,5,1
"b'hm2QqrXsd_V2ccrbNKnn6Q'",0,0,0,0,309,0,4,0,1,0
"b'hm5mDoJIWJiNihkn1-isow'",0.5,1,2,1,105,0,3,0,4,0
"b'hmA1eoO6T9eX84eikqKaIw'",1,1,1,1,20,1,3.28,0,17,0
"b'hmj4cIm0uPtDo3xN_yuNaA'",0,0,1,1,94,0,1,0,1,0
"b'hmucDYwuEG5m5sREmnrY5w'",0.333333333333333,1,2,0.666666666666667,64.3333333333333,0,3.8,0,5,0
"b'hn01QHxFNYczZf8m2S8Bnw'",0.5,1,2,1,24,0,5,0,2,0
"b'hnBrPbd3Cl26kIv7v6fjQQ'",1,1,1,1,105,0,5,0,1,0
"b'hnE81MbPbp7diD_RsmyS6A'",1,1,1,1,59,0,1,0,1,0
"b'hnGtITMmTwwv-AbcG4P8YA'",1.11363636363636,49,15,0.340909090909091,109.931818181818,6,3.93,1,102,77
"b'hnIKx6hamNcsnlyQ4TP8_A'",0,0,1,1,22,0,3,0,2,0
"b'hnuPAtc7Ghd5RXpgxv8xWQ'",0,0,1,1,71,0,3.68,0,22,0
"b'hnvLx5ePr57AJlv0HoJGmA'",5,5,1,1,111,0,1,0,1,2
"b'hoFhL8mGubpXlwepugLB3g'",0,0,1,1,214,0,5,0,3,0
"b'hoIVGBM_kQYWE5CvFMNvhA'",0,0,1,1,57,0,1,0,1,0
"b'hoPUhw80Vcu0GQvXgPdZ3w'",1,1,0,0,52,1,4.67,0,6,0
"b'hoQcKETGKyCcU729ahbOxA'",0,0,1,1,307,0,3,0,1,0
"b'ho_KJ-Wdfk_syZcKSaxdzA'",0,0,1,1,131,0,3.25,0,15,0
"b'hogM2hwwo4BJzQrIhO_Jew'",0.5,3,4,0.666666666666667,50.5,0,4.63,0,8,4
"b'hpZ2VBgUSoiRCkd20MlyxQ'",0,0,0,0,106,0,4,0,2,0
"b'hp_I_3UZsVjTWM8PoV_xyg'",0.666666666666667,4,5,0.833333333333333,124,0,3.36,0,11,4
"b'hpf2YR5OO83VAzFhXXk21w'",0,0,0,0,109,0,3.5,0,2,1
"b'hpwaR4CSGhmiMV__VrjWyQ'",0,0,1,0.333333333333333,49.3333333333333,0,2.38,0,21,0
"b'hqAr5h90By9XhU0JJaGqcQ'",2.04918032786885,250,37,0.30327868852459,83.3360655737705,3,3.23,1,248,63
"b'hqd4JiG8cp9waUn21W_Nhg'",0,0,1,0.5,48.5,0,4.5,0,2,0
"b'hqvs_dSVhPDMJBN1LROsog'",0,0,1,1,48,0,3,0,2,0
"b'hrQ164whgO6l0IDpdVvY5A'",1,1,1,1,59,0,5,0,1,1
"b'hr_Cwy4bQTn9wvjp8na3HQ'",0,0,1,1,61,0,5,0,3,0
"b'hs3ue3ISuu9IWm12-m_-yw'",0,0,1,1,40,0,3,0,2,1
"b'ht-06mGlls2am2nY8BZqLg'",0,0,1,1,316,0,3,0,2,0
"b'ht378eSZ9d29Slg1M5fpUg'",3.33333333333333,10,0,0,133.666666666667,0,2.67,0,5,0
"b'htSHIWyRUwHuaciNVOx0xg'",0,0,0,0,13,0,4.5,0,2,0
"b'htSxUWibK-fqgZJCxciotg'",0,0,2,0.666666666666667,133.333333333333,0,4.8,0,5,1
"b'htYP6r7owDgotdteXF6k0w'",2,2,1,1,66,0,2.5,0,2,0
"b'htiJTZjxA-pjH5SIw_6DZw'",0,0,0,0,323,0,3,0,1,0
"b'htm8hoCeM86KJhAnz4M3QA'",1,1,0,0,116,0,3.5,0,2,1
"b'htw6u3C9UhoIV0u0ObbDig'",0,0,1,1,401,0,3.88,0,26,0
"b'htwlRRTEPPVkEiRqvTK8IQ'",0,0,2,0.4,84.4,0,4.71,0,14,4
"b'hu19jEhg68GPc91oBGvgtw'",1.16666666666667,7,3,0.5,159.833333333333,0,4,0,7,0
"b'huGnKMDdbGA6PjQTvWliyg'",0,0,1,1,39,0,5,0,1,0
"b'hundE6pbmrduodhui3hACQ'",0,0,1,1,16,0,5,0,1,0
"b'huq8NVAJMezWyi6rWtHkPw'",22,22,1,1,243,35,4.49,1,84,273
"b'huuigOxfV6bzzD42L14Vag'",0,0,1,1,157,0,1,0,1,0
"b'huxK_Pnxk4cFpCDVE0DdEQ'",0,0,1,1,67,0,5,0,1,0
"b'huzFGxZiS-lQ1qZhWN813A'",1,7,5,0.714285714285714,29.8571428571429,0,4.07,0,40,4
"b'hv0hQ0T7epUIVwAY6qGT3A'",0.333333333333333,1,0,0,83,0,4,0,3,0
"b'hv3L6BuL_NVbSCuWr34IQg'",0,0,1,1,90,0,5,0,2,0
"b'hvFoh5XALPCl7jzerMfs5w'",2,2,1,1,64,6,3.94,0,41,5
"b'hvGBoDlhKCl_qkTguHNJeA'",0,0,0,0,28,0,3.33,0,3,0
"b'hvH6rwyGU3zQJqkcvwhuoA'",0,0,1,1,54,0,3,0,2,0
"b'hvJ0k-t0meCUui99vXeRFw'",0,0,0,0,21,2,2.56,0,77,6
"b'hvNkkGBjZakMUfNjp5v3Jg'",0.666666666666667,2,3,1,90,0,2.33,0,3,0
"b'hvQp-MKaQGh3w2m8couWBg'",1.5,3,2,1,160,0,3.43,0,5,1
"b'hvTrMVkY9feZNxiJ28lruA'",0.555555555555556,5,5,0.555555555555556,56.5555555555556,1,4.21,0,28,0
"b'hvZ7qqjXsWrG--LQ35cGBg'",1.5,3,2,1,199.5,23,4.18,1,162,186
"b'hvfdg0n4nT7RVBsyGphs2Q'",3.5,7,2,1,67,0,4.67,0,3,0
"b'hvokbiqM-fLMizk0-wbieg'",0,0,0,0,28,0,3.47,0,19,0
"b'hwpnSNWQqaHx36SD90Y2iQ'",2,2,1,1,16,0,5,0,1,0
"b'hxAFYAN3uan4FUYm5wBM8A'",0.25,1,2,0.5,48.75,0,4.5,0,5,0
"b'hxgGLEBdBvfvjIrbCbUHPw'",2,10,3,0.6,66.8,0,3.9,0,10,0
"b'hxj8NHvqU0RJCNYrPKWYww'",15,15,1,1,390,0,3,0,2,0
"b'hxvDgAKOVZPBLBcLbzOu3A'",9,9,1,1,56,0,1,0,1,1
"b'hyAW04Bj7kzcEouXOkfWEA'",7,21,1,0.333333333333333,98.6666666666667,0,2.75,0,4,0
"b'hyDjWDQY0dUBc-9YHOTXpg'",0,0,4,0.666666666666667,34.8333333333333,0,4.61,0,23,1
"b'hyEqTueg6ZVg4CLds2Xo4w'",0,0,0,0,24,0,2,0,1,0
"b'hyIg8ow7LrBcn8tHGYiSIQ'",0,0,1,1,148,0,3.25,0,4,0
"b'hyRFmxhcGJw41Mqv5-j_lA'",0.375,3,2,0.25,4.125,71,3.5,1,717,45
"b'hyXIy-JFC10OHjNYn4NhQQ'",0,0,2,1,58.5,0,5,0,4,0
"b'hynf-bEjog17KGKVfLUtig'",2,2,0,0,127,0,4.33,0,9,0
"b'hyoFyFOE-LyIS0r4J3b01g'",0,0,1,1,119,0,5,0,1,0
"b'hz5GAnYKaEQtoTKY0IFS3w'",1.38095238095238,29,3,0.142857142857143,134.047619047619,5,3.44,1,110,30
"b'hzDShTgAdBo9YDsIjhpNMQ'",0.875,7,3,0.375,44.5,0,4.13,0,14,0
"b'hzEAnMcnZQAcNO7dLvTivg'",0,0,1,1,105,0,1,0,1,0
"b'hzmO9MC8aAf1r3mg2YAGOA'",0,0,1,1,54,5,3.89,0,18,2
"b'hzoPqja_SIWnIMOhp6JzLA'",1,1,1,1,99,0,1,0,2,0
"b'hzpc3LmIE8aWSRNyCfYCJA'",2.80434782608696,129,17,0.369565217391304,244.978260869565,3,4.07,1,129,124
"b'hzvGiYH7V8bMHx5mVJRBDA'",7,7,1,1,154,0,3,0,2,0
"b'hzzSaHMFK1LSvCSwL1WgeA'",1,1,1,1,93,0,4.77,0,13,0
"b'i-Nb1KYjLayUw1ZKkFmDcg'",2,2,1,1,213,0,1,0,1,1
"b'i-nZNUbXqCTxZicpXOFqfQ'",3.5,7,2,1,245.5,0,1,0,2,2
"b'i01HkQPxg9LZZHEaHBmD6Q'",0.777777777777778,7,9,1,40.3333333333333,0,5,0,31,4
"b'i0F_dyEnSeG29SkQnmpBGA'",1,1,1,1,184,0,1,0,1,0
"b'i0UVX0sMKuy8n1d6BdgODg'",0,0,1,1,145,0,5,0,1,0
"b'i0Xoiu98RlwqfXcENCtzcA'",0.285714285714286,2,3,0.428571428571429,96.5714285714286,2,3.94,0,106,0
"b'i0YTSHpxJazGQ8XBhzK_sw'",3,3,1,1,121,0,1,0,1,1
"b'i0_l-yDUqFwIBzHh1QHQiA'",0,0,2,1,70.5,0,5,0,4,0
"b'i0dp_IjAoiC6eAt4qTER6g'",1.5,3,2,1,47.5,0,3.88,0,6,0
"b'i1-4JO74AZuneBrpwVwMeQ'",0.666666666666667,2,2,0.666666666666667,33.6666666666667,0,4.75,0,4,5
"b'i1QMmSEbnnnxhM027PcZYg'",0,0,1,1,23,0,1.2,0,4,0
"b'i1cT4hDhlhbOFTsoH_kXDw'",2.67857142857143,75,13,0.464285714285714,154.107142857143,7,3.91,1,93,63
"b'i1nmn6GfHjfMnxQFxpNAvA'",0.75,3,4,1,105.5,0,3.67,0,6,0
"b'i2498Z5YufDXc9f7Xh8pXw'",0,0,2,1,39,0,2,0,3,0
"b'i27n2r8kscamsvd0FSn4Fw'",1,3,1,0.333333333333333,320.666666666667,8,4.18,1,86,34
"b'i2NVbN0M3FiV_CE-S-_NKg'",0,0,1,1,30,0,5,0,3,0
"b'i2Sth-y95J6GkvUNhfgUDg'",0,0,1,1,109,0,1,0,1,0
"b'i2UqlhJfe9F8q27OP1tutQ'",0,0,1,1,90,0,2.75,0,4,0
"b'i2ljltGYCUoQZ2PfEb3VcA'",1,3,0,0,126.666666666667,0,2,0,4,0
"b'i2vE6CCilU9h23Qx5jLhvw'",0,0,0,0,46,0,3,0,1,0
"b'i3JjHm9Egw3iRzb81LbtcQ'",0.5,1,0,0,55.5,0,4.2,0,5,0
"b'i3OMjQry5NDXyNxgPZkRBA'",0,0,1,1,251,0,2,0,1,0
"b'i3ihjvwhdGBN5ge9jGdobw'",0,0,1,1,57,0,1,0,1,0
"b'i3l_yHWf1pVBzkH4pr5K9Q'",0,0,1,1,329,0,1,0,2,0
"b'i3uAcZ1rJ_d-vTSiZrHpuw'",0,0,1,1,77,0,1,0,1,0
"b'i3vfp8IQNhPgNQ0_9PKV6g'",0,0,0,0,26,0,4.33,0,1,2
"b'i3vhm6U9jbYGro1AC0UinQ'",0,0,0,0,29,0,4,0,2,0
"b'i41zRFDgxy0dO65YzK7-ng'",0,0,1,1,118,0,5,0,1,0
"b'i48lVQLsiBA_OITlCjCAnA'",0,0,2,1,27,0,3.2,0,4,1
"b'i4GB_v34er8DOgr7SyVy9Q'",2,2,1,1,132,0,4.42,0,19,2
"b'i4JrHpKthIOABX1lk5txGQ'",0,0,1,1,21,0,3.08,0,11,0
"b'i4jv1jq_Oxo8pAO4lYRDGg'",0.5,1,1,0.5,72,0,3.8,0,5,0
"b'i4kbT_mM59WjhQ5wfizu8g'",6.16666666666667,111,9,0.5,148.666666666667,1,3.71,0,28,31
"b'i4kxMSTOVRSm5c2LjR1bjw'",1,1,1,1,291,0,1,0,1,0
"b'i4w6Lg4jdGol22H9oZCrWA'",0,0,1,1,186,0,1,0,1,0
"b'i4wkgglKWhmkqsxjrABv1Q'",2,2,1,1,273,0,1,0,1,0
"b'i4wmZ0wzv6DBlic5GYk77g'",1,1,1,1,86,0,3.5,0,2,0
"b'i51T6AoWHRVECMtqapLjzQ'",3,3,1,1,104,0,3.67,0,3,0
"b'i5RH7cqIkPnfFKf47s2XOQ'",0,0,1,1,132,0,3.75,0,4,0
"b'i5SghT5b9x1QqV3lbjN5VA'",0,0,1,1,234,0,1,0,1,0
"b'i5YqckZOtg5PU7FOH0qgZw'",0,0,1,1,210,0,5,0,1,0
"b'i5e5-WeUSYihE9lNne5Hnw'",0,0,1,1,25,0,1,0,1,0
"b'i5kX-QI0TL2AOLJkFFPpHQ'",0,0,1,1,313,0,3.43,0,6,1
"b'i5lD4YNQhrQ3ODXXETT8eA'",0,0,0,0,73,0,4,0,2,0
